record_id,source,dataset_id,lat,lon,datetime,year,month,day_of_year,doy_sin,doy_cos,moon_phase,basis,is_telemetry,uncertainty_m,is_obscured,fine_scale_ok,country,individual_count,sst,sss,bathymetry,shoredistance,sst_cmems_c,chl_cmems,depth_gebco_m,sst_final,sst_source,depth_final_m,depth_source
6262c554-8bb9-40e1-9ca4-b062d90ed915,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,16.1392,-86.9041,2004-02-10 12:00:00+00:00,2004,2,41,0.6482618097757122,0.7614175109532997,0.6644499307455444,HUMANOBSERVATION,False,,False,True,,,28.2,35.84,124.0,1931.0,27.13999328985813,0.16570261120796204,-363.0,28.2,OBIS,124.0,OBIS
51b83142-e8ac-4afc-9ca6-267527df7887,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,16.1392,-86.9041,2004-02-10 12:00:00+00:00,2004,2,41,0.6482618097757122,0.7614175109532997,0.6644499307455444,HUMANOBSERVATION,False,,False,True,,,28.2,35.84,124.0,1931.0,27.13999328985813,0.16570261120796204,-363.0,28.2,OBIS,124.0,OBIS
787f2fc3-f7e0-4b3d-9abe-6bb7aab2d3c3,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-23.9736,35.5122,2004-02-10 12:00:00+00:00,2004,2,41,0.6482618097757122,0.7614175109532997,0.6644499307455444,HUMANOBSERVATION,False,,False,True,,,25.61,34.86,2.0,585.0,28.099993268400453,0.1951838880777359,-49.0,25.61,OBIS,2.0,OBIS
f960bd80-df89-4a2c-9f4d-824f47fc4530,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,16.1392,-86.9041,2004-02-14 12:00:00+00:00,2004,2,45,0.6990793005655562,0.7150441465537444,0.7999026987211126,HUMANOBSERVATION,False,,False,True,,,28.2,35.84,124.0,1931.0,27.059993291646265,0.21065068244934082,-363.0,28.2,OBIS,124.0,OBIS
0e206873-7436-42d3-841b-2647c8044b20,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,16.1392,-86.9041,2004-02-14 12:00:00+00:00,2004,2,45,0.6990793005655562,0.7150441465537444,0.7999026987211126,HUMANOBSERVATION,False,,False,True,,,28.2,35.84,124.0,1931.0,27.059993291646265,0.21065068244934082,-363.0,28.2,OBIS,124.0,OBIS
aa5cc783-34ca-41d8-8874-cbc3626625ab,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-23.9736,35.5122,2004-02-19 12:00:00+00:00,2004,2,50,0.7579216274973472,0.6523456189565257,0.969218658698211,HUMANOBSERVATION,False,,False,True,,,25.61,34.86,2.0,585.0,28.099993268400453,0.13619567453861237,-49.0,25.61,OBIS,2.0,OBIS
f037b930-5f43-484b-85e9-64d4f9d31e29,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-23.9736,35.5122,2004-02-19 12:00:00+00:00,2004,2,50,0.7579216274973472,0.6523456189565257,0.969218658698211,HUMANOBSERVATION,False,,False,True,,,25.61,34.86,2.0,585.0,28.099993268400453,0.13619567453861237,-49.0,25.61,OBIS,2.0,OBIS
1326ffe4-36da-45d2-a701-4cce4fd025cd,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-23.9736,35.5122,2004-02-19 12:00:00+00:00,2004,2,50,0.7579216274973472,0.6523456189565257,0.969218658698211,HUMANOBSERVATION,False,,False,True,,,25.61,34.86,2.0,585.0,28.099993268400453,0.13619567453861237,-49.0,25.61,OBIS,2.0,OBIS
d2301e36-dd02-44aa-ad38-b1b9dee646a4,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,16.1392,-86.9041,2004-02-24 12:00:00+00:00,2004,2,55,0.8111602420785621,0.5848239578463322,0.1392699955611942,HUMANOBSERVATION,False,,False,True,,,28.2,35.84,124.0,1931.0,27.709993277117636,0.2557600140571594,-363.0,28.2,OBIS,124.0,OBIS
ebab9866-2616-4edb-a09b-9725ed4c9620,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-4.0,39.0,2004-02-24 12:00:00+00:00,2004,2,55,0.8111602420785621,0.5848239578463322,0.1392699955611942,HUMANOBSERVATION,False,,False,True,,,,,-361.0,-68870.0,,,361.0,,missing,-361.0,OBIS
c7e32503-a1dd-4ba8-908e-dfe1c53ba39c,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-10.5019,105.6772,2004-03-04 12:00:00+00:00,2004,3,64,0.8916401947968874,0.452744699607371,0.4440387235074547,HUMANOBSERVATION,False,,False,True,,,28.0,34.05,611.0,179.0,29.0499932471663,0.07700056582689285,11.0,28.0,OBIS,611.0,OBIS
8de21299-dafb-4e41-8b92-9afbae49b5db,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,10.4,105.7,2004-03-05 12:00:00+00:00,2004,3,65,0.8992961915530253,0.4373400963303323,0.4779019154875492,HUMANOBSERVATION,False,,False,True,,,,,-1.0,-80486.0,,,3.0,,missing,-1.0,OBIS
c617b94e-9268-4e6d-936a-b2aaa5bf8e31,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,16.1392,-86.9041,2004-03-16 12:00:00+00:00,2004,3,76,0.9655071658143364,0.2603764827344581,0.8503970274228257,HUMANOBSERVATION,False,,False,True,,,28.2,35.84,124.0,1931.0,26.79999329745772,0.15430393815040588,-363.0,28.2,OBIS,124.0,OBIS
d3e587f9-7fe6-4698-b3be-80300cec0aaa,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,12.9333,123.533,2004-03-16 12:00:00+00:00,2004,3,76,0.9655071658143364,0.2603764827344581,0.8503970274228257,HUMANOBSERVATION,False,,False,True,,,28.24,32.56,33.0,339.0,26.359993307292484,0.6651272773742676,-22.0,28.24,OBIS,33.0,OBIS
6e88a918-724f-449f-b03b-37e6b870155a,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,12.9333,123.533,2004-03-16 12:00:00+00:00,2004,3,76,0.9655071658143364,0.2603764827344581,0.8503970274228257,HUMANOBSERVATION,False,,False,True,,,28.24,32.56,33.0,339.0,26.359993307292484,0.6651272773742676,-22.0,28.24,OBIS,33.0,OBIS
50bb0143-e020-4c82-bc48-2ab41bb91ffb,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,12.9333,123.533,2004-03-16 12:00:00+00:00,2004,3,76,0.9655071658143364,0.2603764827344581,0.8503970274228257,HUMANOBSERVATION,False,,False,True,,,28.24,32.56,33.0,339.0,26.359993307292484,0.6651272773742676,-22.0,28.24,OBIS,33.0,OBIS
8672aa16-49e6-4261-ba1d-bbe1c3aca817,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,12.9333,123.533,2004-03-16 12:00:00+00:00,2004,3,76,0.9655071658143364,0.2603764827344581,0.8503970274228257,HUMANOBSERVATION,False,,False,True,,,28.24,32.56,33.0,339.0,26.359993307292484,0.6651272773742676,-22.0,28.24,OBIS,33.0,OBIS
59b5597f-c5d2-4543-b76d-28b89056aa4b,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,12.9333,123.533,2004-03-16 12:00:00+00:00,2004,3,76,0.9655071658143364,0.2603764827344581,0.8503970274228257,HUMANOBSERVATION,False,,False,True,,,28.24,32.56,33.0,339.0,26.359993307292484,0.6651272773742676,-22.0,28.24,OBIS,33.0,OBIS
6900c5e9-d672-46ea-b6ac-c65b649278a1,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,12.9333,123.533,2004-03-16 12:00:00+00:00,2004,3,76,0.9655071658143364,0.2603764827344581,0.8503970274228257,HUMANOBSERVATION,False,,False,True,,,28.24,32.56,33.0,339.0,26.359993307292484,0.6651272773742676,-22.0,28.24,OBIS,33.0,OBIS
190e40d9-8f8c-47fb-932c-dffb5f8ed369,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,12.9333,123.533,2004-03-16 12:00:00+00:00,2004,3,76,0.9655071658143364,0.2603764827344581,0.8503970274228257,HUMANOBSERVATION,False,,False,True,,,28.24,32.56,33.0,339.0,26.359993307292484,0.6651272773742676,-22.0,28.24,OBIS,33.0,OBIS
0f442a7b-15ed-409c-96ad-49841e559d32,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-03-16 12:00:00+00:00,2004,3,76,0.9655071658143364,0.2603764827344581,0.8503970274228257,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,26.92999329455199,0.32910391688346863,-85.0,25.74,OBIS,82.0,OBIS
e2e2925f-0644-4f26-ac9b-2b83f64acc7c,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-23.9736,35.5122,2004-03-25 12:00:00+00:00,2004,3,85,0.9941098647022418,0.108377012791876,0.1542343601650613,HUMANOBSERVATION,False,,False,True,,,25.61,34.86,2.0,585.0,27.75999327600005,0.25016120076179504,-49.0,25.61,OBIS,2.0,OBIS
b003b8ae-a6d5-43c1-bf95-3337dc6db009,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-03-30 12:00:00+00:00,2004,3,90,0.9997451236925734,0.0225762630415454,0.323550320134768,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,26.289993308857103,0.7880603671073914,-85.0,25.74,OBIS,82.0,OBIS
72738d78-806c-4f8b-ac00-f13bf01e7ad0,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-03-31 12:00:00+00:00,2004,3,91,0.9999855506507186,0.0053757315575838,0.3574135121328486,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,26.319993308186557,0.7613096833229065,-85.0,25.74,OBIS,82.0,OBIS
1a2fe1c8-f8d4-4a96-9477-8722e1b0371b,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-03-31 12:00:00+00:00,2004,3,91,0.9999855506507186,0.0053757315575838,0.3574135121328486,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,26.319993308186557,0.7613096833229065,-85.0,25.74,OBIS,82.0,OBIS
e79a6138-c3eb-405f-adc9-64c8eced4436,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-03-31 12:00:00+00:00,2004,3,91,0.9999855506507186,0.0053757315575838,0.3574135121328486,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,26.319993308186557,0.7613096833229065,-85.0,25.74,OBIS,82.0,OBIS
c883b518-f17a-4d06-9632-c52feffb2488,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-01 12:00:00+00:00,2004,4,92,0.9999300657962056,-0.0118263906918325,0.3912767041193491,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,26.549993303045653,0.8107277154922485,-85.0,25.74,OBIS,82.0,OBIS
8bc8e04d-0cc4-40fa-81c1-3f339f94e40d,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,3.46667,72.83334,2004-04-02 12:00:00+00:00,2004,4,93,0.9995786855478958,-0.0290250133219752,0.4251398961152123,HUMANOBSERVATION,False,,False,True,,,29.02,34.94,-2.0,358.0,29.459993238002085,0.27056124806404114,-38.0,29.02,OBIS,-2.0,OBIS
e26f3828-e4e0-4e5e-95ac-1ac866b06e98,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-02 12:00:00+00:00,2004,4,93,0.9995786855478958,-0.0290250133219752,0.4251398961152123,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,26.829993296787165,0.7573314309120178,-85.0,25.74,OBIS,82.0,OBIS
47344cc1-14d4-4d97-8d1e-ba2e409fe440,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-04 12:00:00+00:00,2004,4,95,0.9979887423155984,-0.0633914048695103,0.4928662800899379,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,26.72999329902234,0.6454574465751648,-85.0,25.74,OBIS,82.0,OBIS
fe2c5bfa-f1ce-4d24-a5cb-eb7d514c610a,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-06 12:00:00+00:00,2004,4,97,0.9952176027737294,-0.0976827678217159,0.5605926640912733,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,26.779993297904756,1.0641683340072632,-85.0,25.74,OBIS,82.0,OBIS
9e39848a-dc2c-4291-9168-bd4df3e00f3c,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-06 12:00:00+00:00,2004,4,97,0.9952176027737294,-0.0976827678217159,0.5605926640912733,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,26.779993297904756,1.0641683340072632,-85.0,25.74,OBIS,82.0,OBIS
d509ab2d-c805-4b87-b4d1-682d31351846,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-06 12:00:00+00:00,2004,4,97,0.9952176027737294,-0.0976827678217159,0.5605926640912733,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,26.779993297904756,1.0641683340072632,-85.0,25.74,OBIS,82.0,OBIS
e721d8ce-75c6-4a61-8a48-2ac8b14bc448,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-06 12:00:00+00:00,2004,4,97,0.9952176027737294,-0.0976827678217159,0.5605926640912733,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,26.779993297904756,1.0641683340072632,-85.0,25.74,OBIS,82.0,OBIS
f74ec3ae-29e4-4b35-9b66-bf426e880145,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-07 12:00:00+00:00,2004,4,98,0.9933900548258936,-0.114787625522127,0.5944558560706286,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,26.939993294328477,0.5400224924087524,-85.0,25.74,OBIS,82.0,OBIS
bd04b392-c458-4fdc-938f-a5dea37bed61,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-07 12:00:00+00:00,2004,4,98,0.9933900548258936,-0.114787625522127,0.5944558560706286,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,26.939993294328477,0.5400224924087524,-85.0,25.74,OBIS,82.0,OBIS
87445053-736b-4c10-9768-543869053efa,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-09 12:00:00+00:00,2004,4,100,0.9888537064205885,-0.1488903868564548,0.6621822400658043,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,27.84999327398839,0.30662962794303894,-85.0,25.74,OBIS,82.0,OBIS
8cf60289-4e67-4212-9ceb-173e90529a38,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,16.1392,-86.9041,2004-04-11 12:00:00+00:00,2004,4,102,0.98314697372215,-0.1828169249850199,0.7299086240506317,HUMANOBSERVATION,False,,False,True,,,28.2,35.84,124.0,1931.0,29.35999324023726,0.1047322079539299,-363.0,28.2,OBIS,124.0,OBIS
01c88632-f134-43e4-a08c-d56c3dd61f81,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-13 12:00:00+00:00,2004,4,104,0.976276611086932,-0.2165270852448143,0.7976350080401406,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,27.979993271082662,0.6302421689033508,-85.0,25.74,OBIS,82.0,OBIS
c2476aad-abdb-4b5e-9014-44927d23ea06,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-13 12:00:00+00:00,2004,4,104,0.976276611086932,-0.2165270852448143,0.7976350080401406,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,27.979993271082662,0.6302421689033508,-85.0,25.74,OBIS,82.0,OBIS
597d5cf3-766b-4264-ae02-6fe1448e65c6,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-13 12:00:00+00:00,2004,4,104,0.976276611086932,-0.2165270852448143,0.7976350080401406,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,27.979993271082662,0.6302421689033508,-85.0,25.74,OBIS,82.0,OBIS
29a6e8e6-bdaa-45c6-85e7-cd8770f7e92b,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-13 12:00:00+00:00,2004,4,104,0.976276611086932,-0.2165270852448143,0.7976350080401406,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,27.979993271082662,0.6302421689033508,-85.0,25.74,OBIS,82.0,OBIS
68bcc0fb-00fb-4aaf-9349-f7571c861044,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,8.85,120.0,2004-04-13 12:00:00+00:00,2004,4,104,0.976276611086932,-0.2165270852448143,0.7976350080401406,HUMANOBSERVATION,False,,False,True,,,28.96,32.48,700.0,100444.0,30.09999322369697,0.14234422147274017,-1321.0,28.96,OBIS,700.0,OBIS
a6c85410-89bd-4844-93af-9fb07023cf0b,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-14 12:00:00+00:00,2004,4,105,0.9724075561219968,-0.2332885440754551,0.8314982000288585,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,27.989993270859145,0.7090381979942322,-85.0,25.74,OBIS,82.0,OBIS
6d3afcbf-f75d-45ae-bd52-9d24a2bf28b3,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-14 12:00:00+00:00,2004,4,105,0.9724075561219968,-0.2332885440754551,0.8314982000288585,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,27.989993270859145,0.7090381979942322,-85.0,25.74,OBIS,82.0,OBIS
9e8bd223-aab5-40a4-8aa6-78f66da0be3e,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-14 12:00:00+00:00,2004,4,105,0.9724075561219968,-0.2332885440754551,0.8314982000288585,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,27.989993270859145,0.7090381979942322,-85.0,25.74,OBIS,82.0,OBIS
f4b71a54-6b11-4ddf-9d8b-e1423d69871d,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-14 12:00:00+00:00,2004,4,105,0.9724075561219968,-0.2332885440754551,0.8314982000288585,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,27.989993270859145,0.7090381979942322,-85.0,25.74,OBIS,82.0,OBIS
dd1b6711-4c2b-4ef3-b341-cc62133ac6bc,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,8.85,120.0,2004-04-14 12:00:00+00:00,2004,4,105,0.9724075561219968,-0.2332885440754551,0.8314982000288585,HUMANOBSERVATION,False,,False,True,,,28.96,32.48,700.0,100444.0,30.35999321788552,0.20187915861606598,-1321.0,28.96,OBIS,700.0,OBIS
6479292885,GBIF,50c9509d-22c7-4a22-a47d-8c48425ef4a7,16.152717,-86.916637,2004-04-15 00:00:00+00:00,2004,4,106,0.9682507501166718,-0.2499809690726521,0.8484297960303627,HUMANOBSERVATION,False,30841.0,True,True,HN,,,,,,28.16999326683583,0.14719681441783905,-694.0,28.16999326683583,CMEMS,694.0,GEBCO
6cc79884-c9ed-4218-a5f5-831d3a211b5a,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,25.3,52.31667,2004-04-15 12:00:00+00:00,2004,4,106,0.9682507501166718,-0.2499809690726521,0.8653613920165909,HUMANOBSERVATION,False,,False,True,,,27.52,38.49,15.0,30858.0,24.959993338584923,0.5024993419647217,-16.0,27.52,OBIS,15.0,OBIS
9247cd8c-0d71-49ff-b4d8-0b695c1fa2ea,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-15 12:00:00+00:00,2004,4,106,0.9682507501166718,-0.2499809690726521,0.8653613920165909,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,28.03999326974156,0.7641315460205078,-85.0,25.74,OBIS,82.0,OBIS
8bc3ea76-4adc-4aee-b7dc-7c5a01a34fc6,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-15 12:00:00+00:00,2004,4,106,0.9682507501166718,-0.2499809690726521,0.8653613920165909,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,28.03999326974156,0.7641315460205078,-85.0,25.74,OBIS,82.0,OBIS
f92bbe88-449c-41f6-beb9-c0f988cc2360,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,8.85,120.0,2004-04-15 12:00:00+00:00,2004,4,106,0.9682507501166718,-0.2499809690726521,0.8653613920165909,HUMANOBSERVATION,False,,False,True,,,28.96,32.48,700.0,100444.0,30.60999321229758,0.1334579735994339,-1321.0,28.96,OBIS,700.0,OBIS
3f7a65ba-fb40-4406-8e33-0d1db9bc8726,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-15 12:00:00+00:00,2004,4,106,0.9682507501166718,-0.2499809690726521,0.8653613920165909,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,28.03999326974156,0.7641315460205078,-85.0,25.74,OBIS,82.0,OBIS
f9fae2fe-56ba-4378-8e3d-6c5775b094a1,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,16.1392,-86.9041,2004-04-16 00:00:00+00:00,2004,4,107,0.9638074231367308,-0.2665994206792935,0.8822929880245012,HUMANOBSERVATION,False,,False,True,,,28.2,35.84,124.0,1931.0,27.63999327868225,0.1528664231300354,-363.0,28.2,OBIS,124.0,OBIS
96929b2f-d813-4b4a-9984-747e0ffd58c6,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,16.1392,-86.9041,2004-04-16 00:00:00+00:00,2004,4,107,0.9638074231367308,-0.2665994206792935,0.8822929880245012,HUMANOBSERVATION,False,,False,True,,,28.2,35.84,124.0,1931.0,27.63999327868225,0.1528664231300354,-363.0,28.2,OBIS,124.0,OBIS
c7638c7a-95c1-4bca-b896-08ca8f43c523,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-16 00:00:00+00:00,2004,4,107,0.9638074231367308,-0.2665994206792935,0.8822929880245012,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,28.219993265718244,0.35908499360084534,-85.0,25.74,OBIS,82.0,OBIS
0fd13225-97cc-4f1d-b170-d9547c76da05,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-23.0322,113.715,2004-04-16 00:00:00+00:00,2004,4,107,0.9638074231367308,-0.2665994206792935,0.8822929880245012,HUMANOBSERVATION,False,,False,True,,,24.9,34.86,55.0,10835.0,26.79999329745772,0.5458857417106628,-53.0,24.9,OBIS,55.0,OBIS
6fbb7bbb-41e7-4d8c-86ee-900eb4e38873,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-16 12:00:00+00:00,2004,4,107,0.9638074231367308,-0.2665994206792935,0.8992245840166426,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,28.219993265718244,0.35908499360084534,-85.0,25.74,OBIS,82.0,OBIS
0b81345b-2de9-44a5-beb0-67b412466451,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-16 12:00:00+00:00,2004,4,107,0.9638074231367308,-0.2665994206792935,0.8992245840166426,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,28.219993265718244,0.35908499360084534,-85.0,25.74,OBIS,82.0,OBIS
aabe4e37-76c9-444d-a0d7-d662cece068e,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-16 12:00:00+00:00,2004,4,107,0.9638074231367308,-0.2665994206792935,0.8992245840166426,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,28.219993265718244,0.35908499360084534,-85.0,25.74,OBIS,82.0,OBIS
e56acfee-50db-4255-a650-efad2150b905,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-16 12:00:00+00:00,2004,4,107,0.9638074231367308,-0.2665994206792935,0.8992245840166426,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,28.219993265718244,0.35908499360084534,-85.0,25.74,OBIS,82.0,OBIS
c76105b5-71e8-4ffa-ba92-fe13e4bd98cb,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-16 12:00:00+00:00,2004,4,107,0.9638074231367308,-0.2665994206792935,0.8992245840166426,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,28.219993265718244,0.35908499360084534,-85.0,25.74,OBIS,82.0,OBIS
07c17520-2aa8-4994-b9b2-283741ce2413,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-16 12:00:00+00:00,2004,4,107,0.9638074231367308,-0.2665994206792935,0.8992245840166426,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,28.219993265718244,0.35908499360084534,-85.0,25.74,OBIS,82.0,OBIS
fdf795d9-d577-40fd-9eea-4208221dade4,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-17 12:00:00+00:00,2004,4,108,0.9590788900341132,-0.2831389812281835,0.9330877760046214,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,28.139993267506384,0.49867525696754456,-85.0,25.74,OBIS,82.0,OBIS
b6fff87e-8925-407d-a71b-49cca5678c67,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-17 12:00:00+00:00,2004,4,108,0.9590788900341132,-0.2831389812281835,0.9330877760046214,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,28.139993267506384,0.49867525696754456,-85.0,25.74,OBIS,82.0,OBIS
b0177eaf-0aa2-4078-a048-ae5aeba8ab39,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-17 12:00:00+00:00,2004,4,108,0.9590788900341132,-0.2831389812281835,0.9330877760046214,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,28.139993267506384,0.49867525696754456,-85.0,25.74,OBIS,82.0,OBIS
294d9454-94bd-4f7c-b0ed-97fdc99a644d,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-18 12:00:00+00:00,2004,4,109,0.9540665500578388,-0.2995947563972602,0.9669509680004846,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,27.829993274435424,0.6321431398391724,-85.0,25.74,OBIS,82.0,OBIS
f564810f-7722-4c0a-94d9-c5aa72b07dd7,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,2004-04-18 12:00:00+00:00,2004,4,109,0.9540665500578388,-0.2995947563972602,0.9669509680004846,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,27.829993274435424,0.6321431398391724,-85.0,25.74,OBIS,82.0,OBIS
